merchant_id,merchant_name,category,country,onboard_date,risk_score
22646,"Thompson, Gray and Aguilar",Electronics,UK,2023-09-14,0.223
22647,"Park, Walters and Sloan",Electronics,IN,2025-04-05,0.958
22648,Armstrong-Gonzalez,Food,UK,2025-12-01,0.435
22649,Lawrence-Peck,Retail,IN,2025-02-09,0.419
22650,"Michael, Perez and Deleon",Travel,US,2025-04-05,0.447
22651,"Martin, Martin and Moore",Travel,UK,2024-01-26,0.187
22652,"Malone, Davis and Thompson",Electronics,US,2024-09-22,0.202
22653,"Jones, Douglas and Hayes",Travel,US,2025-12-12,0.063
22654,Flores-Melton,Food,US,2024-03-01,0.394
22655,Atkinson-Matthews,Retail,US,2024-01-24,0.889
22656,"Smith, Woods and Scott",Electronics,IN,2024-11-25,0.119
22657,"Harris, Rodriguez and Wells",Travel,IN,2024-06-26,0.286
22658,Medina PLC,Electronics,US,2025-04-27,0.456
22659,Smith-Singleton,Food,US,2024-12-07,0.837
22660,Thompson PLC,Food,IN,2023-07-08,0.761
22661,"Gonzalez, Gutierrez and Stephens",Food,US,2025-02-11,0.795
22662,Lewis Group,Travel,IN,2024-11-17,0.433
22663,Rodriguez-Graham,Electronics,IN,2025-08-27,0.307
22664,Hayes PLC,Travel,US,2025-10-20,0.694
22665,"Thomas, Sutton and Nelson",Food,US,2024-02-21,0.712
22666,Myers and Sons,Electronics,US,2023-11-01,0.742
22667,"Mcgrath, Lewis and Spencer",Travel,UK,2023-08-17,0.149
22668,"Soto, Diaz and Holland",Food,UK,2024-06-21,0.429
22669,Taylor Group,Travel,UK,2023-10-11,0.96
22670,Mosley-Stewart,Electronics,US,2023-07-14,0.25
22671,May PLC,Travel,UK,2026-03-26,0.001
22672,"Chen, Phillips and Mcclain",Food,UK,2024-07-08,0.474
22673,Wright LLC,Electronics,IN,2025-08-20,0.393
22674,Singleton-Melton,Food,US,2025-12-28,0.209
22675,Stout-Solomon,Electronics,UK,2025-11-02,0.602
22676,Gomez-Warren,Electronics,US,2023-05-18,0.437
22677,Williams-Shah,Retail,UK,2023-12-03,0.73
22678,"George, Edwards and Camacho",Food,UK,2024-02-25,0.428
22679,"Harris, Kennedy and Schwartz",Food,IN,2023-08-23,0.623
22680,"Ellis, Sandoval and Stewart",Electronics,IN,2023-11-29,0.98
22681,"Gonzalez, Wheeler and Neal",Travel,UK,2025-10-03,0.242
22682,Johnson-Morris,Electronics,IN,2024-07-02,0.412
22683,"Morrison, Griffin and Dillon",Retail,IN,2025-07-10,0.261
22684,"Carroll, Jackson and Perez",Electronics,US,2025-04-05,0.479
22685,"Rivera, Ingram and Bryan",Travel,UK,2025-11-23,0.741
22686,Le-Garza,Electronics,UK,2024-05-04,0.701
22687,Gonzalez Group,Retail,US,2026-02-04,0.269
22688,Long-Vargas,Electronics,US,2023-09-10,0.003
22689,"Miller, Perkins and Cooper",Travel,UK,2025-07-08,0.643
22690,"Ewing, Watson and Vazquez",Travel,UK,2026-04-12,0.939
22691,Watson PLC,Food,US,2025-02-08,0.344
22692,"Robinson, Jones and Alexander",Food,UK,2025-01-23,0.063
22693,Tate Group,Retail,US,2023-10-10,0.253
22694,Brown-Flores,Electronics,US,2025-09-27,0.816
22695,Hawkins-Hall,Food,IN,2025-01-01,0.421
22696,"Scott, Spencer and Hall",Electronics,UK,2025-02-23,0.107
22697,Rodriguez LLC,Travel,US,2023-06-05,0.171
22698,"Oliver, Mercer and Coleman",Travel,US,2025-08-02,0.019
22699,"Hunter, Nichols and Hill",Electronics,UK,2024-08-27,0.45
22700,Bean Group,Travel,US,2024-06-14,0.701
22701,Trevino-Collier,Electronics,IN,2025-04-13,0.609
22702,Gregory Group,Retail,IN,2026-02-26,0.755
22703,Peterson Inc,Retail,US,2024-08-01,0.142
22704,"Alvarez, Gonzalez and Evans",Electronics,IN,2023-08-01,0.432
22705,Ortiz-Henderson,Food,IN,2025-04-08,0.866
22706,Jackson-Davis,Retail,IN,2025-07-22,0.412
22707,Floyd-Ramos,Electronics,US,2026-02-20,0.814
22708,"Hunter, Barrett and Barber",Retail,US,2023-05-30,0.307
22709,"Sanchez, Phillips and Shelton",Travel,UK,2023-05-21,0.973
22710,Torres and Sons,Travel,IN,2023-10-01,0.684
22711,Phelps-Ponce,Food,IN,2023-06-05,0.534
22712,Morris Ltd,Electronics,US,2025-01-27,0.619
22713,Patel PLC,Food,IN,2024-10-23,0.314
22714,Moreno-Huang,Retail,US,2025-06-18,0.697
22715,Harrison PLC,Travel,UK,2025-06-22,0.829
22716,"Mueller, Martin and Finley",Retail,US,2024-02-16,0.594
22717,Martinez LLC,Electronics,US,2025-08-15,0.223
22718,Johnson-Williams,Travel,UK,2024-07-18,0.266
22719,"Campos, Kim and Melendez",Electronics,IN,2025-08-30,0.39
22720,"Campbell, Daniels and May",Food,UK,2025-09-08,0.264
22721,"Marquez, Beck and Cain",Travel,IN,2024-04-28,0.177
22722,Green-Bell,Electronics,US,2025-04-02,0.86
22723,"Cox, Flores and Bradford",Food,IN,2023-08-26,0.26
22724,Logan PLC,Food,UK,2023-05-22,0.022
22725,Ingram-Lee,Retail,US,2025-08-07,0.1
22726,"Mullins, Warren and Daniels",Retail,UK,2024-11-22,0.383
22727,Hoover Group,Retail,UK,2026-04-02,0.692
22728,"Hall, Green and Anderson",Retail,US,2023-09-25,0.62
22729,"Reid, Vega and Barron",Electronics,IN,2025-05-02,0.679
22730,Duran-Rice,Electronics,IN,2024-03-13,0.155
22731,"Salinas, Walton and Barron",Retail,UK,2024-03-10,0.468
22732,Lawson Group,Electronics,US,2026-04-16,0.065
22733,"Jones, Lane and Brown",Food,UK,2026-02-24,0.866
22734,Christensen Inc,Food,US,2025-07-21,0.309
22735,"Boyer, Pollard and Barnett",Food,IN,2023-12-01,0.149
22736,Anderson PLC,Electronics,UK,2023-11-11,0.706
22737,Jacobs-Washington,Travel,US,2026-01-26,0.661
22738,Wong-Henson,Retail,IN,2024-01-09,0.235
22739,Zhang-Williams,Travel,US,2023-05-02,0.071
22740,Walker-Cordova,Retail,UK,2024-11-07,0.32
22741,"Rodriguez, Randolph and Taylor",Electronics,US,2023-05-06,0.291
22742,Sherman-Wang,Travel,IN,2025-07-21,0.566
22743,Harvey LLC,Electronics,US,2025-04-14,0.454
22744,"Graham, Bryant and Carpenter",Food,UK,2025-11-22,0.297
22745,Nichols-Berg,Travel,US,2023-08-10,0.448
22746,"Barton, Cooper and Williams",Retail,US,2026-01-17,0.794
22747,Jennings-Campbell,Retail,US,2023-11-16,0.671
22748,Skinner-Lamb,Food,US,2025-10-16,0.207
22749,"Gonzalez, Foster and White",Electronics,IN,2025-01-25,0.442
22750,Jones Group,Retail,IN,2024-09-12,0.574
22751,Arroyo Group,Travel,IN,2023-09-19,0.245
22752,"Todd, Moore and Meyer",Food,UK,2025-08-09,0.405
22753,"Smith, Baker and Ellis",Food,UK,2023-06-26,0.592
22754,"Jackson, Rose and Tate",Food,US,2024-07-10,0.72
22755,Sullivan Group,Travel,IN,2024-03-23,0.104
22756,Howe PLC,Travel,IN,2024-09-29,0.114
22757,Jones-Hampton,Retail,US,2023-09-30,0.906
22758,"Glass, Prince and Blackwell",Travel,UK,2026-03-15,0.543
22759,Mccoy PLC,Electronics,IN,2023-12-03,0.223
22760,Andrews-Thomas,Electronics,UK,2024-04-02,0.747
22761,Davidson PLC,Food,UK,2025-08-06,0.068
22762,Calderon Ltd,Retail,US,2025-06-15,0.908
22763,Nelson and Sons,Food,IN,2023-10-20,0.171
22764,Bryant LLC,Food,UK,2025-12-15,0.421
22765,Valdez-Reynolds,Retail,IN,2025-05-30,0.365
22766,Shepherd PLC,Electronics,UK,2025-02-06,0.327
22767,Martinez-Jacobson,Electronics,IN,2025-09-05,0.156
22768,Peterson-Freeman,Retail,IN,2025-04-25,0.882
22769,Mckinney Ltd,Electronics,IN,2024-02-17,0.498
22770,Golden-Miller,Food,UK,2024-11-17,0.563
22771,"Alexander, Fox and Fitzgerald",Travel,UK,2023-10-06,0.335
22772,Khan-Greer,Food,UK,2023-10-07,0.14
22773,Cummings Ltd,Travel,IN,2026-02-08,0.841
22774,"Carr, Park and Ramirez",Travel,US,2025-01-12,0.207
22775,Hull Inc,Retail,UK,2026-03-18,0.055
22776,Smith-Palmer,Electronics,IN,2026-03-15,0.62
22777,Campbell PLC,Electronics,US,2025-09-28,0.281
22778,"Clark, George and Evans",Electronics,UK,2024-01-20,0.744
22779,"Hughes, Valenzuela and Ware",Travel,IN,2023-06-18,0.537
22780,Mora PLC,Electronics,UK,2024-08-22,0.331
22781,Hart and Sons,Food,US,2023-07-01,0.311
22782,"Smith, Glover and Harrison",Electronics,US,2025-05-27,0.226
22783,Hill Ltd,Food,US,2024-03-20,0.006
22784,Vaughan-Roach,Electronics,UK,2025-06-10,0.397
22785,"Ellis, Hurley and Wallace",Retail,IN,2023-05-21,0.065
22786,Ruiz-Collins,Electronics,IN,2024-03-22,0.728
22787,Jordan Inc,Retail,UK,2025-01-31,0.447
22788,"Hull, Meza and Allison",Travel,UK,2024-03-18,0.53
22789,Long Group,Retail,UK,2024-04-19,0.942
22790,Watson PLC,Travel,IN,2024-02-01,0.787
22791,"Douglas, Thompson and Fletcher",Electronics,US,2025-08-27,0.197
22792,Mendoza-Hogan,Retail,US,2024-02-28,0.597
22793,Hall-Martinez,Electronics,IN,2025-05-04,0.783
22794,Bennett PLC,Food,UK,2024-07-13,0.54
22795,"Obrien, Price and Vance",Electronics,UK,2025-06-15,0.813
22796,Murray LLC,Travel,IN,2024-05-14,0.494
22797,Arnold Ltd,Travel,US,2023-08-04,0.02
22798,"Hess, Sanchez and Brewer",Food,IN,2025-04-07,0.245
22799,Jackson-Brown,Food,US,2024-08-27,0.861
22800,Welch-Gordon,Electronics,US,2024-01-09,0.309
22801,Gardner-Lee,Travel,UK,2025-07-02,0.661
22802,Mills-Gordon,Electronics,UK,2023-12-27,0.118
22803,Harvey and Sons,Electronics,UK,2025-05-09,0.348
22804,"Golden, Miller and Esparza",Travel,IN,2023-10-12,0.093
22805,"Brown, Ortiz and Wright",Retail,US,2025-09-16,0.422
22806,Johnson-Benton,Food,US,2023-10-15,0.424
22807,Weber-Hess,Food,US,2023-07-07,0.038
22808,"George, Smith and Baker",Food,UK,2024-04-20,0.351
22809,Costa-Williams,Travel,UK,2024-08-26,0.25
22810,Hill-Craig,Food,US,2026-02-17,0.094
22811,"Allen, Baker and Farmer",Food,IN,2023-11-20,0.201
22812,Carroll Ltd,Retail,US,2023-12-19,0.284
22813,Summers and Sons,Travel,IN,2026-01-17,0.542
22814,Martinez Group,Retail,IN,2024-01-21,0.699
22815,Torres-Howard,Travel,US,2023-10-14,0.246
22816,Young-Mendoza,Electronics,IN,2023-10-16,0.414
22817,"Holt, Gallagher and Guerrero",Electronics,US,2023-08-29,0.217
22818,Taylor Ltd,Electronics,US,2023-12-06,0.261
22819,"Ayers, Carroll and Evans",Food,IN,2023-05-22,0.587
22820,"Thomas, Medina and Ramsey",Food,US,2024-07-10,0.476
22821,"Hart, Holmes and Mendoza",Travel,IN,2024-06-03,0.31
22822,"Glover, Merritt and Hall",Travel,IN,2025-04-13,0.225
22823,"Wilson, Reed and Williams",Travel,IN,2024-09-14,0.373
22824,"Rowland, Carr and Ruiz",Electronics,UK,2025-04-23,0.421
22825,"Perez, Price and Contreras",Electronics,IN,2025-06-06,0.643
22826,"Boyd, Chapman and Medina",Retail,IN,2025-02-23,0.968
22827,Wallace and Sons,Travel,IN,2024-03-27,0.309
22828,Cooper Group,Electronics,UK,2025-05-20,0.299
22829,Nichols-Beasley,Electronics,IN,2025-09-02,0.086
22830,Pacheco LLC,Electronics,IN,2024-08-26,0.733
22831,Brown Ltd,Travel,UK,2024-06-02,0.818
22832,Day Inc,Travel,US,2023-09-30,0.591
22833,Smith PLC,Food,IN,2024-04-12,0.045
22834,"Porter, Burgess and Mckenzie",Travel,IN,2024-10-18,0.23
22835,"James, Mason and Armstrong",Retail,UK,2023-06-09,0.177
22836,Williams-Thomas,Food,UK,2025-11-05,0.67
22837,Howell-Morrison,Food,IN,2023-07-19,0.21
22838,Martinez and Sons,Travel,UK,2024-01-20,0.762
22839,Nelson Ltd,Electronics,US,2024-03-01,0.31
22840,Jones-Hunter,Travel,US,2025-06-01,0.983
22841,Ellis-Lambert,Electronics,UK,2024-01-16,0.055
22842,Sanchez LLC,Electronics,IN,2024-12-29,0.75
22843,Lewis LLC,Retail,IN,2023-12-31,0.789
22844,"Vasquez, Wiggins and Dunn",Electronics,UK,2023-06-01,0.642
22845,"Bradshaw, Rivera and Obrien",Retail,UK,2025-04-08,0.561
22846,Anderson and Sons,Retail,US,2023-05-09,0.631
22847,Allen and Sons,Food,IN,2024-03-29,0.311
22848,Huff-Warner,Retail,IN,2024-05-09,0.391
22849,Brown-Brown,Food,IN,2024-02-24,0.233
22850,"Pacheco, Fisher and Johnson",Retail,US,2026-02-17,0.3
22851,Frye-Torres,Travel,US,2024-10-13,0.875
22852,Cook and Sons,Food,IN,2025-07-17,0.233
22853,Combs LLC,Retail,UK,2025-11-01,0.845
22854,Williams and Sons,Food,UK,2025-07-01,0.61
22855,Carlson-Williams,Retail,UK,2025-08-10,0.623
22856,"Wong, Hammond and Wilson",Travel,IN,2024-08-24,0.309
22857,Robinson Inc,Electronics,UK,2023-07-30,0.237
22858,Brown and Sons,Retail,IN,2024-07-25,0.395
22859,Smith-Vargas,Food,US,2024-03-05,0.931
22860,Odom-Dougherty,Food,US,2024-02-22,0.95
22861,Fisher LLC,Electronics,UK,2023-06-26,0.164
22862,"Hayes, Kelly and Armstrong",Retail,IN,2026-02-04,0.662
22863,Villarreal-Proctor,Retail,UK,2023-08-08,0.412
22864,Gutierrez LLC,Travel,UK,2025-04-20,0.042
22865,Gonzalez Inc,Retail,US,2024-11-07,0.083
22866,Blevins-Bowman,Travel,IN,2024-03-12,0.75
22867,"Thompson, Walker and Smith",Retail,US,2025-01-11,0.001
22868,Mclean PLC,Travel,UK,2024-01-25,0.398
22869,"Lopez, Erickson and Jones",Electronics,UK,2023-06-05,0.159
22870,Sanders-Alvarez,Retail,IN,2025-02-18,0.989
22871,Bell PLC,Travel,US,2025-08-13,0.058
22872,"Silva, Wilcox and Ruiz",Travel,UK,2026-04-03,0.137
22873,Johnston and Sons,Electronics,US,2024-11-28,0.913
22874,Duran LLC,Food,US,2026-04-11,0.29
22875,Brady-Turner,Food,IN,2024-02-19,0.294
22876,Hall-Olson,Electronics,IN,2024-12-13,0.913
22877,"Smith, Wheeler and Robinson",Food,UK,2025-06-21,0.171
22878,Robertson-Moore,Retail,US,2026-03-06,0.967
22879,"Johnson, Rocha and Hardin",Retail,UK,2026-03-03,0.43
22880,Harrison Group,Retail,UK,2024-09-10,0.42
22881,"Wallace, Wells and Gibbs",Retail,IN,2025-04-01,0.928
22882,"Crawford, Hawkins and Hernandez",Food,US,2025-10-03,0.092
22883,"Parker, Ortiz and Smith",Travel,US,2023-08-19,0.192
22884,Mclaughlin LLC,Food,UK,2023-12-25,0.815
22885,Frey-Le,Retail,UK,2024-03-08,0.159
22886,Golden Group,Travel,IN,2024-10-22,0.325
22887,Meyer-Beck,Food,US,2023-12-24,0.74
22888,Meyers PLC,Electronics,US,2024-04-03,0.436
22889,"Carroll, Shaw and Garcia",Electronics,US,2023-05-29,0.61
22890,Tran-Taylor,Travel,IN,2023-05-25,0.405
22891,Hill Ltd,Food,US,2023-07-03,0.593
22892,Galvan-Welch,Retail,UK,2025-06-02,0.95
22893,"Alvarez, Jensen and Perkins",Retail,IN,2024-03-10,0.173
22894,"Curry, Conway and Johnson",Travel,IN,2025-06-27,0.538
22895,"Smith, Potter and Martinez",Food,UK,2024-06-28,0.97
22896,Mcdaniel PLC,Travel,UK,2025-11-05,0.192
22897,Fletcher-Smith,Electronics,IN,2024-08-15,0.166
22898,"Williams, Huff and Rivera",Electronics,US,2026-02-23,0.667
22899,Johnson-Mitchell,Travel,US,2026-03-01,0.994
22900,Kim PLC,Food,IN,2024-12-13,0.035
22901,"Jackson, Williams and Williams",Electronics,UK,2023-08-20,0.409
22902,"Rogers, Giles and Garner",Travel,US,2025-12-20,0.767
22903,Simpson Group,Electronics,IN,2024-01-21,0.121
22904,Wise Ltd,Food,US,2024-08-29,0.688
22905,Glass-Ford,Food,IN,2026-01-21,0.459
22906,Davenport Ltd,Food,IN,2025-03-23,0.466
22907,"Ramirez, Arellano and Adams",Retail,US,2024-03-01,0.834
22908,"Jones, Martin and Gonzalez",Food,IN,2023-08-01,0.485
22909,Caldwell-Johnson,Food,IN,2023-09-24,0.388
22910,Mccormick-Smith,Food,UK,2024-11-26,0.519
22911,Lee-Tucker,Retail,IN,2023-07-06,0.336
22912,Davis and Sons,Electronics,UK,2024-03-06,0.589
22913,Valencia-Schneider,Travel,IN,2024-01-08,0.469
22914,Spencer-Ramirez,Retail,IN,2025-04-09,0.187
22915,Gaines-Martinez,Retail,UK,2025-06-12,0.894
22916,Roberts-Moore,Retail,UK,2025-07-15,0.909
22917,Smith-Dunn,Retail,US,2025-05-15,0.246
22918,Thomas-Thornton,Travel,IN,2025-04-17,0.325
22919,"Villa, Lee and Carter",Retail,IN,2023-08-27,0.274
22920,Smith and Sons,Food,IN,2024-09-07,0.07
22921,"Griffin, Hensley and Russell",Retail,US,2025-11-20,0.327
22922,Hudson-White,Retail,UK,2025-07-05,0.689
22923,Robinson LLC,Travel,IN,2023-04-26,0.381
22924,Jackson-Williams,Retail,UK,2024-04-02,0.898
22925,Johnson LLC,Electronics,IN,2025-06-14,0.429
22926,Fields Ltd,Electronics,US,2023-12-12,0.48
22927,Dorsey-Chung,Travel,UK,2023-12-06,0.613
22928,Escobar and Sons,Food,IN,2025-01-08,0.133
22929,"Molina, Myers and Gardner",Travel,UK,2023-12-02,0.089
22930,Williams-Kelly,Travel,IN,2025-02-19,0.324
22931,Mcdaniel Group,Retail,IN,2024-01-18,0.404
22932,Wright and Sons,Travel,UK,2024-05-25,0.813
22933,Rogers Group,Electronics,US,2023-07-22,0.324
22934,Case and Sons,Retail,UK,2025-03-10,0.455
22935,"Howard, Avery and White",Travel,IN,2023-12-22,0.191
22936,Tanner PLC,Electronics,US,2025-12-17,0.929
22937,Lewis-Wright,Travel,US,2024-01-13,0.905
22938,Sullivan-Brown,Food,IN,2025-06-14,0.511
22939,"Middleton, Cross and Johnson",Travel,IN,2023-05-31,0.918
22940,Matthews-Holmes,Food,UK,2024-08-11,0.553
22941,Thomas-Hardy,Retail,IN,2025-11-03,0.233
22942,Trujillo-Smith,Electronics,US,2023-09-25,0.995
22943,Graham-Molina,Food,US,2026-01-30,0.641
22944,"Carter, Shelton and Evans",Retail,IN,2024-05-10,0.136
22945,Nichols-Payne,Retail,UK,2024-06-06,0.836
22946,Gonzalez-Lloyd,Electronics,IN,2023-09-02,0.816
22947,Jennings-Moreno,Travel,UK,2024-11-09,0.253
22948,Walters-Walters,Retail,US,2026-04-16,0.108
22949,"Tyler, Osborne and Garcia",Travel,US,2026-04-10,0.999
22950,Ray Group,Retail,UK,2024-08-14,0.014
22951,Ayers-Santiago,Electronics,UK,2024-04-23,0.676
22952,"Marshall, Ward and Strickland",Electronics,US,2026-01-05,0.851
22953,Bennett and Sons,Travel,US,2023-10-01,0.196
22954,Cox-Gould,Retail,UK,2023-12-03,0.132
22955,Little PLC,Retail,IN,2024-09-04,0.52
22956,Stephens-Burton,Food,UK,2024-12-20,0.034
22957,"Griffin, Taylor and Turner",Electronics,IN,2024-04-05,0.499
22958,"Wilson, Odonnell and Patel",Food,US,2023-05-13,0.225
22959,Brewer Ltd,Electronics,IN,2024-06-15,0.09
22960,Wilson-Heath,Electronics,US,2024-07-26,0.305
22961,"Hobbs, Tran and Guzman",Food,IN,2025-04-20,0.83
22962,Morris Inc,Electronics,US,2023-09-20,0.965
22963,Gilbert Inc,Electronics,IN,2024-10-02,0.2
22964,Holland-Cantrell,Travel,IN,2023-11-16,0.376
22965,"Greene, Acosta and Zamora",Retail,IN,2025-07-19,0.089
22966,Howard-Newman,Travel,UK,2025-06-07,0.634
22967,"Mitchell, Peters and Lewis",Electronics,UK,2024-09-30,0.305
22968,Mcconnell-Hays,Electronics,US,2026-03-23,0.393
22969,Rivera Ltd,Travel,UK,2023-07-19,0.263
22970,Wise LLC,Food,UK,2025-01-30,0.178
22971,Simon LLC,Travel,US,2024-03-24,0.516
22972,"Mckenzie, Walsh and Cortez",Electronics,US,2025-07-11,0.122
22973,Best Inc,Food,UK,2023-09-24,0.781
22974,"Schultz, Owens and George",Food,UK,2026-03-19,0.034
22975,"Hernandez, Allen and Martin",Electronics,IN,2024-01-17,0.921
22976,"Johnson, Davenport and Martin",Food,US,2025-07-19,0.636
22977,Weber-Page,Retail,US,2024-08-18,0.191
22978,Miller-Santiago,Electronics,IN,2023-07-12,0.97
22979,Castillo PLC,Travel,UK,2023-12-21,0.765
22980,Johnson and Sons,Food,IN,2026-02-06,0.79
22981,Long-Taylor,Electronics,IN,2023-08-19,0.636
22982,Rios LLC,Travel,UK,2023-11-03,0.683
22983,Kelley Inc,Retail,UK,2025-07-14,0.133
22984,Johnson and Sons,Food,US,2024-11-25,0.761
22985,Martinez-Garcia,Food,UK,2023-10-26,0.891
22986,"Olson, Chen and Smith",Travel,US,2024-05-05,0.714
22987,"Roberts, King and Weber",Food,UK,2025-04-17,0.767
22988,"Smith, Richardson and Hodges",Travel,UK,2023-06-08,0.269
22989,"Murphy, Ramirez and Glenn",Food,IN,2025-06-18,0.777
22990,Hill-Lindsey,Travel,UK,2023-05-01,0.342
22991,"Ayala, Brown and Madden",Food,US,2023-06-11,0.386
22992,"Bryant, King and Meyer",Electronics,US,2023-08-12,0.91
22993,"Bush, Richardson and Graves",Electronics,UK,2025-03-10,0.461
22994,"Bennett, Pruitt and Jackson",Travel,US,2024-09-19,0.902
22995,Simpson Group,Food,IN,2026-02-05,0.81
22996,Crawford PLC,Food,US,2023-12-23,0.886
22997,Collins PLC,Travel,IN,2025-09-10,0.87
22998,Martinez-Green,Retail,IN,2024-11-06,0.388
22999,"Perez, Velez and Reilly",Electronics,UK,2025-07-07,0.218
23000,Martin-Johnson,Food,IN,2024-08-10,0.341
23001,Guzman LLC,Electronics,US,2026-01-03,0.659
23002,Walker-Thomas,Retail,UK,2025-06-29,0.386
23003,Hartman-Gardner,Food,IN,2025-04-03,0.619
23004,Martinez-Brown,Electronics,UK,2025-08-20,0.026
23005,"Clark, Thompson and Griffin",Electronics,IN,2025-08-23,0.353
23006,"Mitchell, Richards and King",Food,IN,2025-07-01,0.653
23007,Curry-Thompson,Food,IN,2024-01-29,0.293
23008,"Freeman, Smith and Huynh",Food,UK,2026-04-19,0.983
23009,Hickman-Brock,Retail,US,2026-02-12,0.911
23010,"Davis, Garza and Tucker",Electronics,IN,2024-04-10,0.99
23011,Hodges Group,Retail,US,2024-11-13,0.155
23012,Lane-Townsend,Food,US,2024-02-03,0.071
23013,"Chang, Wade and Moran",Electronics,US,2023-11-09,0.669
23014,Duncan-Hardin,Food,US,2026-02-15,0.233
23015,"Martin, Walker and Walker",Travel,IN,2024-10-29,0.781
23016,Aguilar Inc,Food,US,2024-10-09,0.805
23017,Brown-English,Travel,IN,2023-06-24,0.254
23018,"Jackson, Bell and Williams",Travel,IN,2025-11-23,0.794
23019,"Contreras, Conley and Mills",Food,UK,2024-08-12,0.532
23020,"Edwards, Nguyen and Erickson",Retail,UK,2023-12-21,0.905
23021,"Rivers, Martinez and Alexander",Retail,UK,2026-03-14,0.888
23022,"Singh, Meyer and Kelley",Travel,UK,2025-08-25,0.367
23023,Welch-Hanson,Travel,IN,2023-10-22,0.825
23024,Johnson-Tyler,Retail,IN,2025-03-01,0.869
23025,Gillespie LLC,Food,UK,2025-01-16,0.618
23026,Hendrix-Sullivan,Electronics,IN,2025-01-13,0.545
23027,Rogers-Kent,Electronics,IN,2025-08-18,0.928
23028,Ward Ltd,Electronics,US,2024-11-05,0.892
23029,"Hamilton, Johnson and Porter",Electronics,US,2024-08-01,0.171
23030,Jones-Figueroa,Electronics,US,2025-08-07,0.205
23031,"Davis, Pace and Taylor",Retail,IN,2024-02-08,0.72
23032,Gutierrez PLC,Electronics,IN,2024-12-02,0.088
23033,Harrison-Jenkins,Electronics,UK,2024-10-09,0.727
23034,Austin Group,Retail,IN,2025-01-02,0.214
23035,Lopez Inc,Food,IN,2025-03-22,0.376
23036,"Maxwell, Campos and Vazquez",Travel,UK,2024-04-06,0.286
23037,Gamble Group,Retail,US,2024-02-09,0.553
23038,Banks-Olson,Retail,US,2024-04-29,0.916
23039,Morales PLC,Retail,US,2024-02-23,0.716
23040,"Hernandez, Cruz and Potter",Food,UK,2023-10-02,0.431
23041,"Cortez, Franklin and Hansen",Electronics,IN,2025-08-29,0.228
23042,Peters and Sons,Electronics,IN,2025-06-10,0.719
23043,"Smith, Bowers and Guerrero",Retail,UK,2024-05-15,0.73
23044,"Harris, Kent and Lang",Travel,US,2025-03-21,0.345
23045,"Palmer, Carlson and Mcneil",Travel,UK,2024-10-07,0.405
23046,Gates Inc,Retail,US,2023-05-07,0.827
23047,Allen and Sons,Electronics,UK,2024-09-20,0.287
23048,Cox-Hernandez,Food,UK,2024-11-26,0.796
23049,Thomas PLC,Retail,US,2025-02-19,0.855
23050,Cowan PLC,Electronics,IN,2026-02-14,0.918
